Ship Date,Profit
1/4/2013,36.624
6/10/2011,323.46
11/14/2014,713.22688
5/4/2014,18.36
11/13/2013,70.08
8/4/2014,133.392
12/2/2013,56.301
9/22/2013,301.466
11/1/2013,1484.16
8/21/2011,20.15216
3/18/2014,-260.616
10/7/2011,168.72
10/29/2012,481.05
11/17/2014,495.84
11/23/2012,38.43
6/4/2014,539.2464
12/20/2011,89.5888
12/8/2013,70.1784
4/22/2012,-306.216
11/14/2012,408.876
12/2/2013,86.3928
9/24/2012,118.293
1/26/2012,190.92
9/11/2013,314.0586
11/25/2013,302.73
9/27/2014,609.7157
4/7/2012,300.75424
6/4/2011,0
5/31/2014,282.126
11/13/2014,355.4466
8/25/2013,166.26
12/13/2014,629.991
1/24/2013,416.22
9/21/2014,171.72
3/30/2012,318.84
5/18/2011,238.68
12/25/2011,103.608
8/7/2013,451.08
6/22/2011,-306.012
10/8/2012,479.88
6/4/2011,-41.796
9/12/2011,213.6888
12/23/2014,449.88
9/6/2012,996.6
8/17/2011,243.48
9/12/2014,259.74
1/11/2013,120.84
1/1/2014,206.556
3/10/2013,198.15
3/6/2013,592.812
9/30/2013,369.54
8/9/2013,-286.68
2/7/2014,-28.59
9/29/2014,-352.8
6/9/2014,-175.026
9/27/2014,375.735
11/6/2014,496.26
4/30/2011,125.997
6/9/2013,38.88
11/23/2013,-396.684
5/29/2012,239.7
6/13/2014,241.14696
7/20/2011,448.92
10/20/2014,117.72
9/25/2012,-7.7247
11/4/2013,292.8
10/31/2014,237.6
6/4/2011,120.57348
8/24/2013,172.4
6/11/2011,315.72
12/1/2013,650.58
6/12/2012,-182.637
11/8/2014,110.4
8/25/2014,654.7554
9/14/2013,437.28
2/23/2013,444.57
11/29/2014,580.02
9/22/2014,884.058
12/2/2014,203.4
8/8/2011,87.84
11/26/2013,140.16
12/5/2013,236.41296
7/19/2012,214.74
5/9/2014,139.32
12/26/2014,290.0058
10/27/2013,124.836
3/3/2011,656.64
11/13/2013,391.14
9/16/2013,406.56
3/22/2014,-429.3945
8/14/2013,100.8
2/23/2012,389.52
8/21/2013,472.1272
7/30/2011,-3701.8928
4/30/2013,221.067
12/26/2013,-263.196
1/16/2012,36.12
6/16/2013,420.39
11/20/2012,209.52
8/9/2011,305.13
10/28/2013,887.6
9/6/2014,822.66
6/28/2014,135.98
5/21/2013,85.2475
7/3/2011,628.5
8/22/2014,418.92
12/12/2011,225.09
4/7/2014,37.476
5/20/2014,318.42
4/25/2014,248.64
6/24/2013,55.08
6/1/2013,227.85
7/30/2014,68.19
7/29/2014,109.6215
12/27/2014,496.26
8/23/2011,135.6
8/15/2013,44.079
3/5/2014,45
5/10/2011,259.587
12/11/2014,-686.97
6/16/2014,386.34
12/17/2011,275.7
10/11/2012,574.14
1/13/2012,52.272
5/7/2013,609.12
4/25/2014,190.95
12/10/2012,878.76
1/27/2014,55.23
12/30/2012,190.8
7/3/2013,55.05
7/30/2011,377.34
2/5/2013,-655.86
10/3/2014,1134.84
6/2/2013,706.06144
4/13/2013,-1850.9464
6/10/2013,426.58
4/19/2013,318.5
3/8/2014,360.48
12/11/2013,178.2
8/26/2014,265.02
9/27/2013,-729.9138
2/19/2014,310.8
12/21/2012,-284.256
6/24/2012,356.142
10/15/2014,536.46
10/17/2011,55
12/18/2014,248.0355
3/28/2014,720.75
8/3/2011,371.4021
8/11/2013,124.902
8/23/2012,146.64
11/9/2014,110.421
1/14/2012,138.8325
3/12/2013,102.42
3/19/2012,-1672.5
5/21/2012,27.09
12/16/2013,24.3
3/27/2013,775.98
7/1/2013,213.972
9/6/2013,-760.98
11/23/2014,434.4
9/16/2014,57.6
12/25/2014,1439.448
4/15/2013,105.0228
6/28/2013,-575.3142
2/28/2014,21.519
5/13/2013,9.342
7/9/2014,714
2/25/2014,-15.516
11/5/2012,209.274
8/18/2013,0
4/5/2014,288.4446
3/27/2013,91.62
11/26/2012,752.64
10/13/2012,598.8
7/12/2013,305.28
6/30/2013,206.685
9/27/2011,123.354
7/4/2013,568.26
12/10/2011,137.994
8/26/2012,177.44752
1/11/2013,175.2
3/19/2014,534.78
3/30/2014,791.46
7/27/2012,28.0784
9/21/2014,377.28
3/31/2012,843.99
5/28/2014,106.32
2/14/2014,-1981.395
5/7/2014,70.5564
10/2/2011,-224.595
11/16/2014,381.75
3/28/2012,282.2092
9/1/2012,82.497
7/9/2011,-695.172
11/13/2011,333.36
10/4/2013,263.2959
11/2/2014,-24.03
6/13/2014,319.74
11/22/2011,-176.769
9/10/2012,208.32
7/29/2013,411.06
1/18/2013,22.38
12/29/2014,49.7
3/4/2011,71.64
7/20/2011,483.84
10/18/2014,394.68
5/17/2013,237.15
7/27/2014,165.735
11/18/2011,146.7693
6/30/2012,-76.5585
11/17/2012,108.6
12/25/2014,511.368
11/11/2011,87.996
2/11/2013,-68.1525
10/31/2011,293.16
11/8/2014,224.58
3/26/2012,185.997
5/24/2014,140.16
12/21/2013,24.22
4/20/2011,-237.576
8/20/2013,203.7
9/12/2014,459.9875
12/19/2014,136.2375
7/12/2012,254.56
12/12/2013,12.128
9/20/2011,686.4
6/22/2014,247.296
7/14/2011,129.84
8/13/2014,153.93
11/6/2011,-976.5
12/27/2014,37.534
12/5/2012,516.06
1/19/2012,392.4
12/1/2014,82.992
10/29/2014,212.76
12/27/2011,55.56
8/18/2014,452.76
6/6/2012,-81.7173
12/13/2013,395.94
12/29/2011,53.04
9/28/2012,376.11
7/3/2011,-161.964
12/2/2013,-615.96
1/1/2014,88.44
12/30/2014,669.72
4/18/2014,238.12
5/3/2011,454.62
12/28/2011,86.319
8/30/2013,210.33
11/5/2014,155.457
12/28/2014,381.675
6/11/2012,396.5
5/8/2011,502.5
11/12/2013,219.582
12/11/2012,150.36
2/21/2011,54.87
8/12/2014,412.468
11/29/2014,0
12/25/2012,613.836
7/6/2014,215.7
8/19/2013,-161.55
4/6/2013,676.167
1/29/2014,441.72
2/6/2013,228.585
10/28/2013,420.3
4/25/2011,-0.054
6/18/2013,169.2
10/29/2013,172.08
9/8/2011,347.76
1/5/2014,-27.828
10/14/2012,46.9764
11/14/2014,357
10/10/2013,62.82
9/9/2014,379.68
12/23/2013,249.84
1/22/2011,251.71124
9/21/2013,104.25
2/9/2014,332.88
11/27/2014,337.14
9/1/2011,604.35
5/25/2014,-8.112
7/26/2012,0
11/1/2011,230.31
2/14/2013,301.812
12/5/2014,272.792
11/19/2013,321.66
2/18/2013,165.75
12/6/2014,269.82
2/8/2012,38.2185
4/27/2012,75.628
4/13/2014,219.9904
6/17/2013,-527.548
8/17/2011,260.982
11/29/2013,94.8
6/16/2013,33
3/28/2014,210.6
1/23/2014,495.75
12/2/2013,315.825
6/6/2012,473.595
12/23/2012,19.08
11/8/2013,14.094
4/26/2014,509.04
2/6/2012,711.48
6/19/2014,292.11
9/27/2014,-14.8704
1/8/2013,360.48
12/29/2014,169.68
9/18/2014,131.48112
8/22/2011,-626.52
7/31/2012,444.3
2/1/2014,273.24
4/30/2014,596.0535
7/19/2014,-377.9892
10/16/2014,140.22
7/22/2011,-409.626
12/16/2013,34.23
8/15/2013,44.032
9/23/2013,-99.6219
6/17/2011,33.66
6/17/2013,219.42
11/6/2012,34.92
9/19/2013,-56.322
5/23/2014,162.0948
11/30/2014,264.5865
6/19/2014,311.49
11/18/2013,50.76
10/18/2013,-465.568
1/3/2015,210.4936
9/1/2012,252.795
1/8/2014,-329.8095
4/12/2012,194.94
11/24/2012,107.85
1/3/2015,768.88
7/20/2013,570.828
9/25/2014,171.36
12/18/2012,-25.152
9/9/2014,190.575
4/2/2014,-30.098
9/2/2014,304.08
6/4/2011,541.44
9/25/2014,113.6742
11/28/2014,614.7
8/12/2012,274.386
2/15/2013,278.64
6/11/2011,245.021
11/16/2011,233.2204
1/6/2013,203.7
8/6/2014,628.0368
10/1/2011,170.25
10/30/2012,269.308
12/6/2011,843.99
11/22/2014,938.7954
2/5/2011,105.21
4/4/2011,246.12
7/1/2013,226.845
10/18/2011,260.82
5/31/2012,66.3
8/18/2011,-311.598
9/21/2014,36.93048
11/1/2011,411.33
10/3/2013,117.36
7/22/2012,132.3
6/24/2013,761.76
11/25/2014,199.92
6/13/2014,179.88
9/9/2014,-99.1764
12/31/2014,214.29
12/6/2013,150.384
4/25/2014,217.2
6/19/2013,79.908
12/26/2011,-197.505
11/10/2011,73.458
9/28/2014,328.8
9/6/2014,10.29
11/25/2012,-188.336
11/26/2011,58.72
12/18/2011,-21.808
9/20/2014,680.4
1/13/2013,89.91
8/28/2014,157.05
12/28/2013,136.26
7/20/2013,43.47
7/8/2012,387.29096
11/17/2014,130.2885
2/14/2014,108.3528
9/25/2012,227.88
4/30/2013,-814.4832
9/30/2011,236.67
9/27/2012,395.9604
10/5/2014,409.14
11/28/2013,381.2375
9/7/2013,303.804
7/22/2011,431.04
10/22/2013,271.4192
9/2/2013,-258.5016
3/27/2011,488.6
8/29/2012,144.42
7/14/2011,43.1976
8/13/2012,417.276
3/1/2013,-886.464
7/2/2014,-147.6048
8/12/2012,343.53
11/20/2014,183.33
3/4/2012,989.01
12/6/2011,139.98
7/13/2012,246.96
5/27/2014,339.444
12/12/2014,242
6/27/2013,-363.2892
12/19/2014,467.9922
4/13/2011,86.31
11/5/2014,206.6232
5/3/2013,71.088
11/5/2011,108.6
11/23/2012,215.76
9/5/2011,135.6
12/8/2014,-10.044
8/31/2012,273.24
3/31/2012,323.4
3/6/2011,341.73
9/13/2011,135.855
9/23/2011,217.266
7/2/2011,0
11/4/2012,87.84
8/27/2013,49.0104
5/26/2012,325.14
10/31/2013,536.46
10/21/2012,-369.42
11/30/2014,436.77
11/28/2014,-118.11376
11/13/2014,267.15
11/14/2011,129.1704
10/31/2012,20.0392
10/26/2012,628.64
8/29/2012,134.19
12/19/2012,241.2
9/9/2014,519.3
12/31/2012,-464.697
1/19/2014,243.74
10/13/2014,126.564
11/4/2014,88.74
6/28/2013,213.12
8/20/2013,732.6
5/16/2014,-12.849
12/1/2014,375.4296
10/19/2013,267.57
10/26/2014,-411.216
5/24/2013,209.34
8/23/2013,211.7376
5/22/2014,861.24
8/22/2013,228.6
6/7/2011,410.46
11/9/2011,-152.76
12/5/2014,80.3208
10/24/2014,478.38
5/28/2014,387.9
12/21/2012,298.064
3/23/2012,164.88
11/14/2011,-341.3412
11/26/2011,312.66
6/23/2013,19.08
9/8/2011,146.76
8/8/2014,-802.4925
9/18/2013,376.596
3/24/2012,431.76
7/24/2013,-575.25
12/16/2012,354.06
6/1/2013,-478.065
6/26/2012,413.184
12/14/2013,142.6824
10/21/2014,197.88
6/30/2014,148.138
1/1/2013,55.08
10/24/2012,577.304
7/13/2011,-282.555
8/10/2013,236.25
2/6/2014,23.2
12/27/2014,185.52
6/13/2014,526.08
5/9/2012,30.32
4/22/2012,-20.6688
8/23/2011,184.5165
11/22/2013,236.76
6/23/2013,282
6/9/2013,-421.5975
1/16/2013,-499.2984
2/19/2012,382.848
12/3/2014,1098.24
7/9/2014,445.41
6/8/2011,50.01
7/31/2013,201.72
1/18/2013,-31.524
4/18/2013,484.44
12/6/2013,83.322
10/15/2011,311.652
9/17/2012,-512.712
7/2/2011,86.6364
8/27/2012,542.6388
3/5/2011,264.6
8/27/2012,269.712
4/20/2012,485.9892
1/16/2011,34.3548
11/25/2012,98.55
7/19/2014,12.72
5/3/2014,-3.978
1/23/2011,198.32
9/23/2011,-10.0196
5/15/2011,-331.96
3/31/2011,98.4802
8/13/2014,419.52
3/13/2011,1313.28
6/24/2011,160.6722
9/29/2014,-443.73
6/9/2012,655.728
9/15/2012,897.84
10/15/2013,503.76
12/25/2011,706.05
12/4/2012,394.38
7/22/2011,26.52
8/18/2011,91.7172
9/25/2014,246.48
5/12/2014,492.624
8/2/2014,100.24
6/5/2014,-205.608
9/27/2014,314.2719
11/6/2011,652.95
1/9/2013,119.996
1/14/2013,124.902
6/20/2013,298.08
3/27/2012,39.42
1/4/2013,-32.472
5/21/2014,551.955
8/18/2012,432.45
6/3/2012,469.44
1/21/2011,95.76
5/27/2014,456.48
12/5/2013,851.8
1/27/2012,412.74
11/17/2014,252.84
6/4/2011,285.6
6/12/2011,391.944
4/28/2014,29.76
11/2/2012,-237.555
12/25/2011,28.917
5/30/2012,28.4
11/19/2013,94.86
12/30/2012,-1345.5
5/11/2013,-257.76
10/3/2011,362.8404
5/18/2012,16.5
8/11/2013,26.6625
2/15/2011,243.84
12/25/2011,121.2
11/18/2014,1031.52
11/3/2013,126.324
12/25/2014,142.485
5/29/2013,148.4946
9/14/2014,-386.3916
11/7/2012,0
5/2/2013,611.1
6/27/2014,519.3
8/6/2014,708.12
6/18/2012,925.44
9/7/2011,59.166
7/2/2012,132.524
12/24/2014,207.66
10/4/2012,-102.012
10/13/2014,157.698
5/15/2012,1014.9797
3/12/2011,143.325
7/25/2014,143.982
8/23/2014,224.424
11/11/2014,541.62
12/16/2011,210.66
7/14/2014,266.49
3/1/2014,0
12/6/2012,267.6672
10/6/2014,-813.6144
6/6/2012,57.24
11/18/2012,638.46
11/24/2013,559.74
8/10/2012,706.56
12/30/2014,301.968
6/6/2011,-247.125
8/16/2014,378.1674
8/24/2013,78.12
12/28/2012,759.264
1/16/2011,258.696
4/7/2014,-12.96
8/16/2011,741.6
7/3/2013,290.34
12/15/2012,49.4376
9/9/2013,-19.47
7/24/2011,7.05256
12/19/2011,261.18
2/25/2013,1040.55
4/6/2011,174.636
7/19/2012,191.968
12/14/2011,124.02
6/20/2012,698.4
10/7/2014,690.9
9/1/2014,97.3791
1/8/2014,-32.2605
7/20/2014,210.735
9/28/2013,129.9
9/14/2011,176.8124
2/16/2014,-320.229
6/12/2011,725.085
12/11/2013,123.4737
5/12/2014,-52.344
4/21/2012,301.466
9/14/2014,279.36
6/12/2012,51.8312
6/15/2013,-343.455
12/3/2014,75.5424
9/14/2014,174.42
10/20/2011,362.687
4/16/2011,265.4232
1/1/2012,420.3
10/3/2014,381.6
5/6/2014,-385.1055
6/16/2013,302.0628
10/16/2013,36.624
3/27/2013,29.64
9/23/2011,661.4559
10/15/2013,730.26
3/26/2014,618.48
10/31/2014,73.932
1/4/2012,196.686
12/30/2012,224.9925
3/15/2014,101.07
8/23/2014,222.36
4/1/2014,7.9548
1/2/2013,-34.836
9/15/2012,71.772
9/25/2013,193.44
3/23/2013,297.48
7/25/2014,127.26
4/25/2013,134.21196
1/2/2015,314.0384
5/13/2014,371.16
10/19/2014,83.16
12/28/2011,180.414
2/8/2012,130.2
1/1/2015,63.63
11/8/2014,-137.34
11/17/2013,114.9954
6/7/2012,181.32
11/30/2011,-174.87
6/4/2012,140.686
4/5/2014,73.788
3/9/2013,-471.7875
5/14/2014,347.0859
7/28/2011,378.84
9/17/2013,751.9624
8/12/2013,105.474
9/19/2012,751.8
5/21/2012,11.61
2/24/2014,225.36
12/2/2014,-535.32
10/4/2013,183.36
9/29/2014,222.74
1/15/2014,42.9288
6/18/2013,311.8968
1/27/2012,-362.784
4/13/2013,-1097.28
12/3/2011,242.028
11/18/2013,489.42
1/2/2015,51.84
7/10/2014,-58.44
9/2/2014,-297.6848
8/10/2013,393.48
12/5/2013,110.649
9/10/2014,239.58
5/21/2012,55.896
11/21/2014,269.7
9/8/2013,-0.162
10/16/2014,253.372
8/12/2014,166.20768
11/4/2011,73.92
12/11/2014,0
11/20/2013,179.9964
6/25/2012,220.56
4/21/2011,98.55
11/19/2011,-56.7567
5/19/2013,-302.355
7/7/2013,225.735
5/4/2013,370.86
6/7/2014,52.9173
9/22/2012,73.465
4/2/2014,408.24
6/4/2013,840.78
3/11/2011,20.1
12/24/2012,-105.3164
8/30/2012,-0.048
6/4/2014,296.331
11/16/2014,793.8
12/13/2014,160.632
9/19/2014,120.33
9/21/2013,228.68
2/7/2014,-153.015
10/17/2014,475.8
8/17/2011,146.088
6/20/2013,54.3528
6/25/2012,455.76
1/8/2013,710.28
2/11/2012,301.14
7/29/2013,96.8544
8/16/2013,344.07
11/20/2014,91.53
6/10/2011,-0.195
11/27/2014,155.169
5/11/2013,267.3
9/27/2014,83.52
1/12/2014,80.3682
12/10/2012,238.653
3/16/2013,-138.14
2/25/2011,287.85
9/22/2014,145.95
11/10/2013,9.972
11/15/2011,331.92
9/1/2014,320.94
12/15/2014,116.872
7/24/2013,583.17
6/4/2013,273.51
5/23/2014,158.529
5/26/2012,58.1796
3/25/2011,836.1225
9/9/2012,407.1
5/27/2012,17.3
9/27/2011,123.02
7/2/2014,1216.02
10/8/2014,235.8
9/16/2011,-463.26
6/22/2012,8.91
11/5/2014,121.832
12/2/2012,160.02
12/7/2012,218.82
11/20/2014,-212.175
11/18/2013,282.42
3/8/2013,383.22
5/27/2014,70.1955
11/24/2011,-209.994
11/20/2013,638.46
1/10/2011,159.87
12/11/2014,22.2
8/4/2013,217.95
10/20/2014,280.32
8/23/2012,40.8006
6/23/2013,43.44
7/16/2012,78.7671
6/19/2011,113.94
8/9/2012,165.34
6/8/2014,433.92
12/22/2013,-325.572
12/27/2012,112.2
8/19/2014,445.23
3/22/2012,223.92
11/11/2013,355.92
6/1/2013,95.004
10/17/2012,-141.669
10/11/2011,123.36
10/11/2011,-136.86
6/30/2014,373.68
4/15/2014,621.9744
5/5/2012,345.15
11/4/2012,301.14
11/15/2011,200.04
1/24/2011,61.68
9/18/2013,-75.546
8/2/2011,165.42
6/13/2014,0
9/4/2013,170.73
12/3/2011,-51.984
9/24/2013,24.894
3/10/2012,275.583
3/3/2014,679.32
3/16/2013,170.4
12/29/2013,190.92
2/25/2012,215.46
12/31/2011,161.9674
8/25/2014,-153.36
4/17/2011,130.56
5/4/2013,143.556
9/18/2012,394.212
6/1/2013,45.9
4/6/2014,21.12
2/10/2013,38.9975
4/30/2013,174.36
11/30/2012,106.92
1/30/2013,47.7
2/8/2014,165.618
1/21/2011,132.588
11/21/2011,-303.78
8/25/2012,320.4504
10/29/2012,144.9
1/6/2013,413.88
12/8/2013,-71
10/2/2012,228
5/23/2012,67.488
1/23/2014,179.01
2/3/2014,470.82
1/1/2012,-38.568
6/8/2013,369.27
10/28/2014,372.5604
8/29/2012,13.12
1/1/2012,503.7822
10/20/2011,92.88
3/4/2012,-36.1176
11/25/2011,-67.941
2/11/2013,208.98
11/22/2011,726.5619
12/13/2014,11.61
4/7/2014,235.521
8/16/2012,38.784
9/17/2014,405.423
6/13/2011,-39.84
11/6/2014,-192.0468
8/28/2011,77.13
8/22/2012,211.4955
5/1/2013,138.404
10/29/2011,-93.42
11/13/2014,785.52
11/23/2011,134.21196
8/9/2014,-52.02
10/2/2014,681.44
10/24/2013,297
8/24/2013,-339.705
9/23/2014,712.8
10/24/2014,624.3135
9/5/2014,-203.06
10/11/2014,50.06
12/21/2013,63.9
2/6/2012,215.9973
9/3/2013,46.44
6/10/2014,-256.288
4/22/2013,202.63968
11/29/2014,-382.455
11/27/2014,129
12/10/2014,-462.8624
2/14/2013,118.5945
12/11/2014,110.76
8/26/2014,884.46
8/23/2012,-2.1208
9/13/2014,741.6
12/4/2012,121.7601
9/20/2014,133.98
5/9/2014,45.4671
7/26/2012,-314.8515
7/29/2013,527.04
4/7/2012,121.2
11/26/2014,356.4
12/14/2014,-2929.4845
7/4/2012,-155.097
7/12/2013,132.96
9/14/2011,0
8/15/2012,41.805
12/30/2014,368.82
2/25/2014,218.34
7/25/2014,125.28
3/5/2013,404.61456
12/23/2011,200.34
9/23/2012,561.96
1/23/2013,76.0116
12/20/2012,532.8
12/3/2014,-0.08
9/16/2011,148.704
8/20/2013,208.11
7/30/2011,413.49
2/6/2011,102.84
11/4/2013,366.3
7/1/2013,786.96
1/3/2012,218.208
10/24/2011,253.26
7/4/2013,469.35
9/21/2011,-411.328
5/10/2014,56.358
7/2/2012,-222.7698
8/17/2011,145
4/18/2013,0
7/29/2014,270.72
9/25/2012,142.254
9/27/2013,87.84
12/31/2011,59.493
10/18/2013,-90.9045
4/22/2011,-95.67
8/7/2012,534.213
10/28/2011,444.297
10/16/2013,-190.125
10/29/2013,123.591
12/25/2012,72.21
12/23/2011,-127.077
5/2/2012,-255.7425
8/28/2011,-19.74
2/21/2011,-172.125
12/28/2013,86.4
12/30/2013,-165.4659
10/20/2013,-209.296
12/25/2014,-12.6
7/26/2014,213.66
9/10/2014,-105.456
12/19/2012,616.95
1/27/2012,580.05
8/18/2013,94.8
12/28/2013,-878.7684
11/17/2014,109.089
10/19/2011,212.17488
6/12/2014,197.772
3/18/2014,421.0824
6/7/2011,15.78
6/10/2012,665.76
2/16/2014,782.28
8/18/2013,286.3836
6/20/2014,521.16
12/7/2012,-1065.372
11/30/2013,44.46
10/9/2014,204.7682
10/27/2014,-1306.5504
10/10/2011,93.6
9/8/2011,185.076
6/29/2013,652.2
12/26/2011,-414.18
9/7/2014,51.42
9/23/2011,140.396
6/24/2014,75.5937
11/15/2013,163.38
6/28/2012,-9.77508
11/2/2012,128.31
11/12/2011,156.96
11/9/2013,160.1586
4/4/2011,180.74568
7/10/2013,113.94
11/13/2011,762.594
2/26/2014,226.05
5/9/2014,-142.7556
5/9/2013,-437.2728
5/20/2012,867.027
10/3/2013,96.21
9/17/2012,162.88
11/6/2012,43.68
8/5/2011,-1842.096
4/1/2013,892.2
12/14/2014,82.8
9/30/2013,472.836
9/26/2012,422.51
9/4/2014,322.62
5/25/2013,93.32
8/7/2014,227.097
8/23/2014,337.26
10/14/2011,78.84
1/17/2013,291.6
9/17/2013,38.925
10/25/2011,145.5894
11/10/2013,-77.24556
2/3/2014,64.44
5/21/2012,-31.44
8/4/2014,-1864.095
4/25/2014,133.36
3/17/2013,179.64
6/25/2013,125.64
1/3/2011,110.412
7/17/2014,-314.904
12/17/2014,133.2
10/21/2012,144.42
9/17/2014,-6.549
8/21/2011,92.43
9/27/2012,213.7044
2/13/2014,-312.375
1/5/2012,71.58
7/17/2012,53.7544
10/18/2014,113.9625
11/23/2012,165.2868
4/8/2013,168.63
1/25/2014,86.76
10/5/2013,0
11/17/2014,206.685
10/27/2012,41.4
1/1/2015,-166.47
2/26/2013,485.28
12/3/2014,494.9725
8/17/2014,608.244
9/6/2014,118.17
8/21/2013,-182.349
2/27/2013,714.96
3/17/2014,238.9779
3/23/2014,-488.916
12/13/2013,-340.98
8/29/2012,45.36
6/19/2013,28.32
11/25/2011,449.88
5/26/2012,-1109.55
9/4/2014,206.301
8/18/2012,328.779
10/4/2013,-68.058
12/3/2014,262.39
7/6/2014,533.04
6/21/2014,587.1612
7/1/2012,534.42
4/16/2014,90
6/1/2011,134.56
12/6/2014,-166.152
10/5/2012,194.427
9/5/2013,79
8/14/2013,252
6/12/2014,143.52
12/23/2014,93
8/31/2014,-110.4003
10/31/2013,242.112
9/23/2014,88.485
4/29/2013,149.148
8/6/2012,433.26
6/19/2013,297
4/16/2014,36.93048
12/10/2011,-156.88
8/26/2014,96.72
8/14/2012,499.8
6/4/2013,386.835
12/3/2011,-19.2588
9/18/2014,203.5644
11/30/2014,238.98
3/24/2014,458.04
7/17/2012,304.884
6/17/2013,33.8517
11/9/2011,279.96
8/23/2013,178.38
5/20/2011,-786.1
7/3/2013,139.2
12/7/2014,540.72
9/4/2013,32.22
10/19/2014,116.76
5/4/2011,89.997
12/20/2011,-865.296
6/22/2012,-1242.975
11/25/2014,-1147.65
6/7/2013,-10.128
8/13/2014,-275.634
6/22/2013,-642.852
4/4/2011,-289.836
3/3/2014,219.186
9/23/2012,-25.049
11/30/2011,608.55
10/4/2013,132.06
3/16/2014,153.36
9/20/2014,58.08
7/5/2014,433.44
4/9/2011,482.685
12/15/2013,287.56
12/4/2011,-110.49
12/30/2011,522.48
12/9/2013,-149.364
1/30/2013,-241.2
12/31/2013,55.896
12/6/2012,-89.089
5/20/2014,80.1
11/9/2013,29.94
11/16/2014,-226.464
9/14/2011,198.429
12/15/2014,-191.84
2/12/2013,268.38
2/9/2013,-980.544
12/9/2012,224.4426
12/1/2011,43.736
10/21/2014,308.94836
1/1/2015,0
10/25/2013,-1293.792
10/7/2011,595.3
10/22/2011,-77.8464
12/30/2013,230.85
8/31/2013,496.32
5/6/2013,179.7
9/28/2012,86.529
4/1/2014,0
11/24/2012,383.931
10/5/2013,728.28
1/28/2014,1379.977
12/14/2014,-1580.46
10/13/2012,303.3408
2/16/2011,130.2
11/19/2011,352.296
9/22/2014,432.645
7/14/2014,119.0835
10/12/2014,356.61344
12/22/2013,12.6
8/15/2012,-297.864
1/15/2014,371.7
12/16/2012,526.0892
6/6/2011,496.0725
7/15/2012,167.04
3/1/2012,15.57
4/19/2014,343.65
12/30/2014,70.32
12/8/2012,-199.328
6/28/2013,98.676
12/18/2011,-376.335
10/31/2011,114.2478
9/8/2012,-692.9388
5/5/2013,24.72
6/27/2012,494.85
4/24/2014,-3399.98
2/5/2013,126.0558
9/29/2014,275.478
5/11/2013,0
8/26/2014,98.16
12/31/2014,-200.08
5/31/2013,346.32
11/11/2014,143.088
8/25/2014,1068.84
6/22/2014,-43.4352
1/8/2012,-437.5404
10/2/2013,730.26
6/26/2013,229.05
7/23/2014,-0.081
10/22/2013,512.4
9/8/2012,-609.6438
11/29/2011,37.05
5/30/2013,0
4/21/2012,535.5
3/9/2013,59.9922
4/12/2014,-35.52
9/10/2011,66.42
9/18/2014,40.6
1/19/2014,280.8
11/8/2013,128.25
7/1/2013,-435.24
9/25/2011,-678.276
6/7/2014,198.54
9/10/2013,549.54
11/6/2012,155
9/14/2013,359.64
1/25/2014,-63.3765
8/10/2012,-94.3248
12/21/2011,100.122
11/26/2014,-114.99
12/15/2014,-775.376
11/2/2013,152.418
7/9/2013,60.291
2/21/2011,-456.174
10/3/2012,50.396
9/25/2013,118.8
5/9/2012,680.60136
11/28/2014,121.2
7/19/2011,338.46
6/21/2014,146.76
11/3/2014,151.62
6/22/2014,249.48
2/3/2013,143.9968
4/13/2011,18.396
8/28/2013,118.38
12/30/2011,-996.78
8/22/2014,-220.419
10/2/2012,561.564
9/8/2014,323.946
11/25/2012,157.698
10/20/2013,544.4175
11/25/2013,177.12
1/4/2012,208.56
5/15/2012,337.26
12/25/2013,287.52
11/20/2012,168.2928
7/13/2014,84
8/18/2013,21.72
4/4/2012,107.346
2/13/2012,-296.136
2/18/2012,60
11/21/2014,452.76
7/15/2013,56.352
12/8/2012,164.4
1/18/2014,246.72
4/7/2011,184.08
8/25/2014,231.216
6/20/2013,103.8798
8/19/2011,-361.944
7/11/2013,341.16
9/30/2014,394.8
9/15/2011,326.76
11/13/2014,50.3988
6/21/2012,359.91
8/26/2014,-95.994
12/12/2013,-31.843
10/16/2014,104.568
5/4/2012,116.52
12/17/2014,321
12/13/2013,170.48
4/19/2012,73.95
7/24/2014,319.14
6/10/2011,-31.491
3/2/2012,139.32
12/6/2013,1018.98
10/12/2014,200.8638
6/2/2013,213.36
12/23/2011,571.95
10/4/2014,310.95
2/22/2013,49.216
7/3/2013,214.29
2/10/2014,-93.504
10/4/2012,50.12
6/4/2012,770.352
10/10/2014,113.505
11/15/2014,-408.016
10/2/2014,201.66
8/7/2011,294.671
11/25/2011,23.84
11/10/2011,-26.376
4/19/2014,108.3
5/7/2011,111.72
8/11/2011,468.48
6/26/2013,200.04
12/25/2011,398.88
6/14/2011,269.74304
12/10/2011,-538.275
12/14/2011,306.657
8/18/2013,142.74
12/5/2012,104.88
5/9/2014,187.119
12/27/2013,350.28
9/14/2011,-108.3348
9/3/2014,7.1196
7/7/2013,404.628
7/19/2012,135.054
10/13/2013,274.68
4/21/2013,135.03
4/21/2012,419.8185
12/9/2012,539.925
1/8/2013,-50.976
10/11/2011,623.4
3/26/2011,115.74
6/21/2014,223.9936
12/30/2014,436.94
4/13/2013,31.896
11/15/2013,299.28
10/11/2011,441.36
3/30/2011,44.73
7/18/2013,38.0864
